ID	Accession	Assay Type	Assay Nickname	Target label	Target gene	Biosample summary	Biosample	Description	Lab	Project	Status	Biological replicate	Technical replicate	Linked Antibody	Species	Life stage	Age	Age Units	Treatment	Term ID	Concentration	Concentration units	Duration	Duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Replicates
/experiments/ENCSR000EKO/	ENCSR000EKO	DNase-seq	DNase-seq			K562 treated with dimethyl sulfoxide	K562	DNase-seq onhuman K562 treated with SAHA control	Gregory Crawford, Duke	ENCODE	released	1,3,2	1		Homo sapiens	adult	53	year	dimethyl sulfoxide	CHEBI:28262			72	hour				/replicates/0cb8203e-38c0-4b88-936d-e61fd4a6c3b6/,/replicates/d2b6978f-da53-456f-89ea-2a965ef41975/,/replicates/7c2a0318-44d7-42c1-840a-3b66fb6e32a3/
/experiments/ENCSR364MFN/	ENCSR364MFN	DNase-seq	DNase-seq			hepatocyte derived from H9	hepatocyte	DNase-seq on 5 day embryonic female human IV-differentiated hepatocyte	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	embryonic	5	day										/replicates/5a9fb71a-5ef9-4c74-a8c1-24fde30ec23f/,/replicates/3c652efb-ecea-4eb4-9637-2447533ef3ac/
/experiments/ENCSR000ELQ/	ENCSR000ELQ	DNase-seq	DNase-seq			SK-N-SH	SK-N-SH	Duke human SK-N-SH DNase-seq	Gregory Crawford, Duke	ENCODE	released	1,2	1		Homo sapiens	child	4	year										/replicates/c2737d34-e156-4c13-8201-6446854640a9/,/replicates/933ec2a6-7863-45fb-b8f5-148b456c1375/
/experiments/ENCSR000ENP/	ENCSR000ENP	DNase-seq	DNase-seq			HepG2	HepG2	DNase-seq and DGF on human HepG2	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	child	15	year										/replicates/46cbc283-5bea-410d-884c-eb1209006450/,/replicates/55683450-342b-4e51-b89a-f5d3c44cf98d/
/experiments/ENCSR518FRV/	ENCSR518FRV	DNase-seq	DNase-seq			fibroblast of skin of abdomen male fetal (97 days)	fibroblast of skin of abdomen		John Stamatoyannopoulos, UW	Roadmap	archived	1	4		Homo sapiens	fetal	97	day										/replicates/acb1808d-7eb8-4b35-bdc4-c88b2c09f809/
/experiments/ENCSR539OPF/	ENCSR539OPF	DNase-seq	DNase-seq			heart fetal (96 days)	heart		John Stamatoyannopoulos, UW	Roadmap	archived	1	14		Homo sapiens	fetal	96	day										/replicates/c3a60894-60fa-4d9b-9d7f-c4b1124f3447/
/experiments/ENCSR780FNL/	ENCSR780FNL	DNase-seq	DNase-seq			CD4-positive helper T cell male adult (21 year)	CD4-positive helper T cell		John Stamatoyannopoulos, UW	Roadmap	archived	1	5		Homo sapiens	adult	21	year										/replicates/2ca350f2-6459-46f7-857a-00db97499d73/
/experiments/ENCSR138UOL/	ENCSR138UOL	DNase-seq	DNase-seq			T-cell	T-cell		John Stamatoyannopoulos, UW	Roadmap	archived	1	3		Homo sapiens	unknown	unknown											/replicates/37ace7ce-6629-4d60-8dc5-cd8fb30acea2/
/experiments/ENCSR708BAR/	ENCSR708BAR	DNase-seq	DNase-seq			foreskin keratinocyte male newborn	foreskin keratinocyte		John Stamatoyannopoulos, UW	Roadmap	archived	1	78		Homo sapiens	newborn	unknown											/replicates/e342c95c-cae9-4c03-8d24-4d6c181ef469/
/experiments/ENCSR985ZZD/	ENCSR985ZZD	DNase-seq	DNase-seq			foreskin melanocyte male newborn	foreskin melanocyte		John Stamatoyannopoulos, UW	Roadmap	archived	1	32		Homo sapiens	newborn	unknown											/replicates/a315f3a9-6cc3-4410-a501-496e328ec036/
/experiments/ENCSR000ELU/	ENCSR000ELU	DNase-seq	DNase-seq			urothelium cell line treated with UT189	urothelium cell line	DNase-seq on human urothelia treated with UT189	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	child	12	year	UT189	Taxon:364106			1	hour				/replicates/9f827da7-9312-49b2-a2a2-84d2ca6f2699/,/replicates/8583c64b-c479-43af-a945-578780865339/
/experiments/ENCSR126MNW/	ENCSR126MNW	DNase-seq	DNase-seq			psoas muscle male child (3 years)	psoas muscle		John Stamatoyannopoulos, UW	Roadmap	archived	1	4		Homo sapiens	child	3	year										/replicates/b6437b8f-f71c-4b02-80f4-d4d62742fd85/
/experiments/ENCSR546LXE/	ENCSR546LXE	DNase-seq	DNase-seq			CD4-positive helper T cell male adult (37 years)	CD4-positive helper T cell		John Stamatoyannopoulos, UW	Roadmap	archived	1	2		Homo sapiens	adult	37	year										/replicates/669b9657-d9f4-4af1-9ef4-64bec4015eef/
/experiments/ENCSR000EIP/	ENCSR000EIP	DNase-seq	DNase-seq			Ishikawa treated with dimethyl sulfoxide	Ishikawa	DNase-seq on human ECC-1 treated with dimethyl sulfoxide at 0.02%. Note: This experiment previously referred to its biosample as ECC-1, however it has been found that all currently available ECC-1 are actually Ishikawa cells (http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3432677/).	Gregory Crawford, Duke	ENCODE	released	1,2	1		Homo sapiens	adult	39	year	dimethyl sulfoxide	CHEBI:28262			1	hour				/replicates/2f4912b6-9ce2-46c6-8907-c306d8a331e6/,/replicates/13db9005-3701-4391-a364-10e377475807/
/experiments/ENCSR000EJX/	ENCSR000EJX	DNase-seq	DNase-seq			HPDE6-E6E7	HPDE6-E6E7	DNase-seq on human pancreatic duct (HPDE6-E6E7)	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	adult	63	year										/replicates/00208fe4-d8cf-4033-ac3c-ab3ea9cb9c96/,/replicates/c8620272-8462-4f87-aa32-67b2771bec35/
/experiments/ENCSR000EKG/	ENCSR000EKG	DNase-seq	DNase-seq			IMR-90 female fetal (16 weeks)	IMR-90	Duke human IMR90 DNase-seq	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	fetal	16	week										/replicates/5656dc44-cbd2-48df-a5fc-38371752cd05/,/replicates/c8cdea09-a543-4675-b4f4-b2ba05467829/
/experiments/ENCSR000EIN/	ENCSR000EIN	DNase-seq	DNase-seq			COLO829	COLO829	Duke human Colo829 DNase-seq	Gregory Crawford, Duke	ENCODE	released	1,2	1		Homo sapiens	adult	45	year										/replicates/5b503dca-d69d-4eb1-ae6d-2dddee1820d9/,/replicates/90130f18-c53c-4e3b-85a4-7b10425c9bfb/
/experiments/ENCSR000EOQ/	ENCSR000EOQ	DNase-seq	DNase-seq			endothelial cell of umbilical vein newborn	endothelial cell of umbilical vein	DNase-seq and DGF on human endothelial cell of umbilical vein	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	newborn	unknown											/replicates/2999daf3-8e03-4142-a7d1-ed1b010256f6/,/replicates/93d47458-cf38-4e09-b6bf-a929236a0159/
/experiments/ENCSR000EKS/	ENCSR000EKS	DNase-seq	DNase-seq			K562	K562	Duke human K562 DNase-seq	Gregory Crawford, Duke	ENCODE	released	3,2,1	1		Homo sapiens	adult	53	year										/replicates/22c33666-6355-459a-99b9-4ac6f85099f8/,/replicates/30f5bc21-d9c9-42a6-92e8-145db426be13/,/replicates/d180011d-6767-49fe-998d-a81ebc16a9c3/
/experiments/ENCSR000EKX/	ENCSR000EKX	DNase-seq	DNase-seq			MCF-7 stably expressing RNAi	MCF-7	DNase-seq on human MCF-7 treated with CTCF shRNA knockdown	Gregory Crawford, Duke	ENCODE	released	3,1,2	1		Homo sapiens	adult	69	year										/replicates/e1a5dde1-c622-492d-8228-e632212e092f/,/replicates/b062bca1-7534-4dd3-938d-3db8915fea59/,/replicates/167762b1-de2e-4bea-af2e-11834fdc781f/
/experiments/ENCSR963ALV/	ENCSR963ALV	DNase-seq	DNase-seq			neural progenitor cell derived from H9	neural progenitor cell	DNase-seq on 5 day embryonic female human neural progenitor cell	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	embryonic	5	day										/replicates/66c6f677-226e-4b73-a677-7238efdd8419/,/replicates/dfed38b5-9728-49ba-91f1-59716f567189/
/experiments/ENCSR000EMU/	ENCSR000EMU	DNase-seq	DNase-seq			H1-hESC	H1-hESC	DNase-seq on human H1-hESC	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	embryonic	unknown											/replicates/aae430da-03ac-4a00-954c-e02f1483a5c2/
/experiments/ENCSR000EPC/	ENCSR000EPC	DNase-seq	DNase-seq			K562	K562	DNase-seq and DGF on human K562	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	53	year										/replicates/b969b83b-9e3e-4c3a-b46a-429001a42e62/,/replicates/2237720c-5e67-4e6c-8523-f7d54adc4f16/
/experiments/ENCSR000ELJ/	ENCSR000ELJ	DNase-seq	DNase-seq			osteoblast	osteoblast	DNase-seq on human osteoblast	Gregory Crawford, Duke	ENCODE	released	1,3,2	1		Homo sapiens	unknown	unknown											/replicates/e7240102-aaec-415e-80bd-67d6d7da74f1/,/replicates/d86c6b53-d762-40a9-848b-fe5a60539b41/,/replicates/7301f5ad-39f3-403e-8c55-63f65a3c8531/
/experiments/ENCSR000ELH/	ENCSR000ELH	DNase-seq	DNase-seq			keratinocyte female	keratinocyte	Duke human NHEK DNase-seq	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	unknown	unknown											/replicates/ca3a9f8e-7e31-485e-8245-7ba9d797f444/,/replicates/e3d43e1d-4c4f-4abe-ae3a-c16327b9743f/
/experiments/ENCSR000ELG/	ENCSR000ELG	DNase-seq	DNase-seq			naive B cell	naive B cell	DNase-seq on naive B cell	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	unknown	unknown											/replicates/42009303-a214-4a2f-a167-34ba6f3863f9/,/replicates/59b3ece3-1da3-44bd-afd0-b0deea4bf332/
/experiments/ENCSR000EIR/	ENCSR000EIR	DNase-seq	DNase-seq			skin fibroblast male child (10 years) transiently expressing fusion protein	skin fibroblast	DNase-seq on human fibroblast (GM03348) treated with lentiviral control	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	child	10	year										/replicates/161e75a5-6cb6-4f4d-9cd4-b320aab3181f/,/replicates/48fa5ce7-417e-440a-9d51-368637214786/
/experiments/ENCSR000EKU/	ENCSR000EKU	DNase-seq	DNase-seq			LNCaP clone FGC treated with 17β-hydroxy-17-methylestra-4,9,11-trien-3-one	LNCaP clone FGC	DNase-seq on human LNCaP treated with androgen	Gregory Crawford, Duke	ENCODE	released	1,2	1		Homo sapiens	adult	50	year	17β-hydroxy-17-methylestra-4,9,11-trien-3-one	CHEBI:379896			12	hour				/replicates/811ff8f5-e069-4bfd-80b4-a213a05ddfa0/,/replicates/ee11dfc4-642f-47cd-9c29-e46a25a1fabf/
/experiments/ENCSR000EJP/	ENCSR000EJP	DNase-seq	DNase-seq			H9	H9	Duke human H9ES DNase-seq	Gregory Crawford, Duke	ENCODE	released	1,2	1		Homo sapiens	embryonic	5	day										/replicates/99eb22c2-8f2b-43c2-9c0e-00241913e9f7/,/replicates/636d366e-e685-4cb2-9820-958c86ce799c/
/experiments/ENCSR000EJT/	ENCSR000EJT	DNase-seq	DNase-seq			HeLa-S3	HeLa-S3	Duke human HeLa-S3 DNase-seq	Gregory Crawford, Duke	ENCODE	released	2,3,1	1		Homo sapiens	adult	31	year										/replicates/fe5c5f05-c689-4249-9fd1-cd7330759f7d/,/replicates/5cbf5f6f-db42-442c-908c-7510b34b1e68/,/replicates/08dedc95-9efe-4ab7-868f-fe677fd160f3/
/experiments/ENCSR000EIW/	ENCSR000EIW	DNase-seq	DNase-seq			skin fibroblast female adult (85 years)	skin fibroblast	DNase-seq on human FibroP (AG08396)	Gregory Crawford, Duke	ENCODE	released	1	1,3,2		Homo sapiens	adult	85	year										/replicates/27904f3e-38ad-4f16-bff0-617376f9211c/,/replicates/f52e5baf-23b4-4715-a76c-6943ff871abd/,/replicates/db6f4725-a44d-4dfd-a9e7-be38fd53b410/
/experiments/ENCSR000EJB/	ENCSR000EJB	DNase-seq	DNase-seq			GM10248	GM10248	Duke human GM10248 DNase-seq	Gregory Crawford, Duke	ENCODE	released	1,2	1		Homo sapiens	unknown	32	year										/replicates/0b9064ea-a1ca-401c-aa76-966cad4da7cb/,/replicates/014e5c00-842e-4560-ba32-45df41c06b38/
/experiments/ENCSR000EJE/	ENCSR000EJE	DNase-seq	DNase-seq			GM12891	GM12891	Duke human GM12891 DNase-seq	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	unknown	unknown											/replicates/d60992bc-5d7c-4e57-98da-513fa87cd5b0/,/replicates/158c528d-6d52-46dc-9848-5ae6eda895d3/
/experiments/ENCSR000EMD/	ENCSR000EMD	DNase-seq	DNase-seq			BE2C	BE2C	DNase-seq on human BE2-C	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	child	2	year										/replicates/04bc25ec-da34-4734-8e24-fc084dace566/,/replicates/1c8c55c5-936c-4258-afa9-3025d038c607/
/experiments/ENCSR000EPR/	ENCSR000EPR	DNase-seq	DNase-seq			fibroblast of lung male adult (45 years)	fibroblast of lung	DNase-seq and DGF on human NHLF	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Homo sapiens	adult	45	year										/replicates/aedf91ae-45f2-4cff-9853-ec5d5ce29c94/,/replicates/04fc672d-8b92-4881-8599-db39fd5d7336/
/experiments/ENCSR493VDS/	ENCSR493VDS	DNase-seq	DNase-seq			putamen male adult (78 years)	putamen		John Stamatoyannopoulos, UW	ENCODE	released	1	1,2		Homo sapiens	adult	78	year										/replicates/98864366-f8a6-435e-b1ae-cca1f24c47f1/,/replicates/fe75d908-de97-4388-9f78-692c3f1363ad/
/experiments/ENCSR865ICK/	ENCSR865ICK	DNase-seq	DNase-seq			adrenal gland female adult (51 year)	adrenal gland		John Stamatoyannopoulos, UW	ENCODE	released	1	1		Homo sapiens	adult	51	year										/replicates/fe22c2cb-2c76-431d-a6da-63b6ca29d755/
/experiments/ENCSR000EPQ/	ENCSR000EPQ	DNase-seq	DNase-seq			keratinocyte female	keratinocyte	DNase-seq on human NHEK	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/2ac1b753-2f18-400e-b567-9fa12ad16e34/,/replicates/11c90904-d220-41dc-a7a7-21c4795e2e45/
/experiments/ENCSR000CMQ/	ENCSR000CMQ	DNase-seq	DNase-seq			B10.H-2aH-4bp/Wts CH12.LX	CH12.LX	DNase on mouse CH12.LX cell line	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Mus musculus	unknown	unknown											/replicates/9d39d094-8750-4511-a1eb-c7dfa1e8326b/,/replicates/4486a330-4147-47dd-add4-3559adab5df0/
/experiments/ENCSR000CMU/	ENCSR000CMU	DNase-seq	DNase-seq			CD-1 c-Kit-positive CD71-positive TER-119-positive erythroid progenitor cells male embryo (14.5 days)	c-Kit-positive CD71-positive TER-119-positive erythroid progenitor cells	DNase-seq on embryonic day 14.5 mouse EPC (CD117+ CD71+ TER119+) strain is CD-1	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Mus musculus	embryonic	14.5	day										/replicates/3525aba1-3e82-4896-9639-0119ba0d227d/
/experiments/ENCSR000ENX/	ENCSR000ENX	DNase-seq	DNase-seq			dermis blood vessel endothelial cell female adult	dermis blood vessel endothelial cell	UW human HMVEC-dAd DNase-seq	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	unknown											/replicates/244a27a2-c3d9-4d32-a4d8-fd69f97ad8d7/,/replicates/27176593-ce9c-4f9b-828c-fa55aa77a83c/
/experiments/ENCSR000EPM/	ENCSR000EPM	DNase-seq	DNase-seq			astrocyte	astrocyte	DNase-seq and DGF on human NH-A	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/379b85fc-03df-4e8e-a5d0-385fc7726201/,/replicates/c4483902-6be2-42a8-8d5d-253b34e1ec60/
/experiments/ENCSR367FCW/	ENCSR367FCW	DNase-seq	DNase-seq			C57BL/6 midbrain embryo (14.5 days)	midbrain	DNase-seq on 14.5 day mixed embryonic mouse midbrain	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Mus musculus	embryonic	14.5	day										/replicates/2d696320-c8c0-4fd8-b904-595767942727/,/replicates/faebe592-9c77-4d9e-b418-b103c1b5731b/
/experiments/ENCSR000ELS/	ENCSR000ELS	DNase-seq	DNase-seq			T47D treated with 17β-estradiol	T47D	DNase-seq on T-47D treated with estradiol at 10nM for 30 minutes	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	adult	54	year	17β-estradiol	CHEBI:16469			30	minute				/replicates/b87cb151-8018-434b-ae94-801c19a3a68b/,/replicates/f7746201-0186-4263-9585-ca66db71db25/
/experiments/ENCSR000CNB/	ENCSR000CNB	DNase-seq	DNase-seq			CD-1 forelimb bud male embryo (11.5 days)	forelimb bud	DNase on 11.5 day embryonic mouse forelimb bud	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Mus musculus	embryonic	11.5	day										/replicates/575cbc5d-28f8-485a-9b9a-21ea374594ce/,/replicates/8d3947dd-a595-4488-8769-6df71f7fdb60/
/experiments/ENCSR000EMP/	ENCSR000EMP	DNase-seq	DNase-seq			skin fibroblast female adult (31 year)	skin fibroblast	UW human GM04504 DNase-seq and DGF	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	adult	31	year										/replicates/285903d9-a307-4b1d-8b25-69845ec92810/,/replicates/fa1e0e6c-7d34-4f82-abef-7db64e5d5f5c/
/experiments/ENCSR000EQC/	ENCSR000EQC	DNase-seq	DNase-seq			T-helper 1 cell	T-helper 1 cell	DNase-seq and DGF on human Th1	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/2f08bff3-2ccf-49bc-8cca-96a25b644f48/,/replicates/b0a31c91-6a9c-49bd-994c-5f8741d667fc/
/experiments/ENCSR000EOO/	ENCSR000EOO	DNase-seq	DNase-seq			skeletal muscle myoblast	skeletal muscle myoblast	DNase-seq and DGF on human HSMM	John Stamatoyannopoulos, UW	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/5a8d78fe-27aa-4ed9-ad71-73b8713c8fea/,/replicates/ec8d6d77-015d-4632-b9fe-6b82466dba30/
/experiments/ENCSR000CMR/	ENCSR000CMR	DNase-seq	DNase-seq			CD-1 c-Kit-negative CD71-positive TER-119-positive erythroid progenitor cells male embryo (14.5 days)	c-Kit-negative CD71-positive TER-119-positive erythroid progenitor cells	DNase-seq on embryonic day 14.5 mouse EPC (CD117- CD71+ TER119+) strain is CD-1	John Stamatoyannopoulos, UW	ENCODE	released	1	1		Mus musculus	embryonic	14.5	day										/replicates/2a6e7bb9-d0a1-4a17-8275-c938917aa0f7/
/experiments/ENCSR000CNF/	ENCSR000CNF	DNase-seq	DNase-seq			CD-1 hindlimb bud male embryo (11.5 days)	hindlimb bud	DNase on 11.5 day embryonic mouse hindlimb buds	John Stamatoyannopoulos, UW	ENCODE	released	2,1	1		Mus musculus	embryonic	11.5	day										/replicates/873a1953-2812-46f0-8561-ebc12b6839f8/,/replicates/49ff31ee-7267-4749-ab85-6b85fa240e38/
/experiments/ENCSR528DWF/	ENCSR528DWF	DNase-seq	DNase-seq			common myeloid progenitor, CD34-positive female adult (33 years)	common myeloid progenitor, CD34-positive		John Stamatoyannopoulos, UW	Roadmap	archived	1	6		Homo sapiens	adult	33	year										/replicates/c5d81726-4ac6-418e-91fe-12fc310f7871/
/experiments/ENCSR230OPH/	ENCSR230OPH	DNase-seq	DNase-seq			skin fibroblast male fetal (97 days)	skin fibroblast		John Stamatoyannopoulos, UW	Roadmap	archived	1	7		Homo sapiens	fetal	97	day										/replicates/46f4d6c6-d5c7-48e9-9481-5f7b981208c2/
/experiments/ENCSR932NXN/	ENCSR932NXN	DNase-seq	DNase-seq			lung female fetal (85 days)	lung		John Stamatoyannopoulos, UW	Roadmap	archived	1	12		Homo sapiens	fetal	85	day										/replicates/e149cc92-1edd-4d95-abfc-c454762d902e/
/experiments/ENCSR400FXZ/	ENCSR400FXZ	DNase-seq	DNase-seq			spinal cord female fetal (113 days)	spinal cord		John Stamatoyannopoulos, UW	Roadmap	archived	1	4		Homo sapiens	fetal	113	day										/replicates/4ea91501-7978-4cf6-8326-63da583dc721/
/experiments/ENCSR000EJF/	ENCSR000EJF	DNase-seq	DNase-seq			GM12892	GM12892	Duke human GM12892 DNase-seq	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	unknown	unknown											/replicates/a2ea5f6e-b02c-4dc0-9d28-339686749497/,/replicates/024cdb36-ea57-4909-8498-b166b116c9d3/
/experiments/ENCSR000EID/	ENCSR000EID	DNase-seq	DNase-seq			8988T	8988T	DNase-seq on human 8988T	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	adult	64	year										/replicates/b006d118-c916-431f-86cb-75c850dacec8/,/replicates/3e823fc8-87d4-44db-9fc6-fb8ef7c5e3b9/
/experiments/ENCSR000EIV/	ENCSR000EIV	DNase-seq	DNase-seq			skin fibroblast female adult (85 years)	skin fibroblast	DNase-seq on human FibroP (AG08395)	Gregory Crawford, Duke	ENCODE	released	1	2,3,1		Homo sapiens	adult	85	year										/replicates/c02723b6-c780-42c9-9155-dfad3b47e4bb/,/replicates/496783be-0695-427c-905a-683aa08d8f15/,/replicates/418796ec-71a2-4966-8e67-cead2ee194ab/
/experiments/ENCSR000EIK/	ENCSR000EIK	DNase-seq	DNase-seq			frontal cortex male adult (27 years) and male adult (35 years)	frontal cortex	DNase-seq on human cerebrum frontal	Gregory Crawford, Duke	ENCODE	released	1,2	1		Homo sapiens	adult	35,27	year										/replicates/90b1fc71-217c-463d-8978-7296c325c1c8/,/replicates/044fdca5-0435-4639-b75e-d0bbc0a7da59/
/experiments/ENCSR000EIF/	ENCSR000EIF	DNase-seq	DNase-seq			naive thymus-derived CD4-positive, alpha-beta T cell	naive thymus-derived CD4-positive, alpha-beta T cell	DNase-seq on human adult CD4 Th0	Gregory Crawford, Duke	ENCODE	released	1,2	1		Homo sapiens	unknown	unknown											/replicates/df28e34e-7f14-4f99-871e-fc1015f492f2/,/replicates/aebdcf28-d7a4-489a-8ff8-34778cf8eca3/
/experiments/ENCSR000EJA/	ENCSR000EJA	DNase-seq	DNase-seq			H54	H54	DNase-seq on human glioblastoma multiforme	Gregory Crawford, Duke	ENCODE	released	2,1	1		Homo sapiens	adult	36	year										/replicates/1eaaa9af-3ef3-49f8-80e4-64720892cf84/,/replicates/26d9224a-e5d2-4b7d-a2e5-813586601609/
/experiments/ENCSR523FJT/	ENCSR523FJT	DNase-seq	DNase-seq			A549 treated with dexamethasone	A549	DNase-seq on A549 cell line treated with 100 nM dexamethasone for 12 hours.	Tim Reddy, Duke	GGR	released	3,5,1,2	1		Homo sapiens	adult	58	year	dexamethasone	CHEBI:41879			12	hour				/replicates/c6074202-6513-40d2-9946-27107a5cccd9/,/replicates/68d368c8-6e98-4c7e-92b9-75626be1fb58/,/replicates/00a98dda-c08f-41a5-995f-d88b198392c3/,/replicates/1cba1236-7b6c-4865-8e19-d1f9f0bada93/
/experiments/ENCSR660OQE/	ENCSR660OQE	DNase-seq	DNase-seq			A549 treated with dexamethasone	A549	DNase-seq on A549 cell line treated with 100 nM dexamethasone for 8 hours.	Tim Reddy, Duke	GGR	released	1,5,3,2,4	1		Homo sapiens	adult	58	year	dexamethasone	CHEBI:41879			8	hour				/replicates/d11cc386-e78b-4129-a234-41b4bfccbd03/,/replicates/e45be235-9891-4033-a7aa-756a8342bb59/,/replicates/89bca856-76c5-4984-82ed-7129351c11f2/,/replicates/ff7ab669-0b5e-4f49-80a5-b5f71c1db158/,/replicates/5e7e1fca-0a0c-4d3a-96b5-be6b58ac530b/
/experiments/ENCSR077EYC/	ENCSR077EYC	DNase-seq	DNase-seq			A549 treated with dexamethasone	A549	DNase-seq on A549 cell line treated with 100 nM dexamethasone for 6 hours.	Tim Reddy, Duke	GGR	released	3,1,2,5	1		Homo sapiens	adult	58	year	dexamethasone	CHEBI:41879			6	hour				/replicates/0235f742-4d28-4860-a8a7-ec04e109698c/,/replicates/d73e80dc-e050-4aad-81ff-e287bb9eacfb/,/replicates/88e9f0c5-872e-42b0-9d0a-df3dbf8d72eb/,/replicates/12320764-52b0-4750-b7c9-2bc66cef9be0/
/experiments/ENCSR000EKN/	ENCSR000EKN	DNase-seq	DNase-seq			K562 treated with vorinostat	K562	DNase-seq on human K562 treated with SAHA at 1uM for 72 hour	Gregory Crawford, Duke	ENCODE	released	1,3,2	1		Homo sapiens	adult	53	year	vorinostat	CHEBI:45716			72.0	hour				/replicates/0e8c715b-8384-4c18-9906-eaaffaeea16c/,/replicates/79a158f7-e076-40a9-a7da-a47545f9db91/,/replicates/98cec4f7-cd6c-4eae-aec1-22c5d16e5c2c/
